AssetID,Site,Land_use,IUCN_habitat_realm,IUCN_habitat_biome,IUCN_habitat_EFG,IUCN_habitat,FossittLvl1,FossittLvl2,Fossitt,Area_m2,Characteristic Type,Class,Variable,Measurement_unit,Opening_Value,Standardised_Value,Referenced_value,Weighted
COWD411,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,33499,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,50.696432,2,0.666666667,0.166666667
COWD413,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,19620,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,50.067904,1,0.333333333,0.083333333
COWD414,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,98135,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,55.465236,2,0.666666667,0.166666667
COWD416,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,32780,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,49.655144,1,0.333333333,0.083333333
COWD417,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,71856,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,42.38711,1,0.333333333,0.083333333
COWD419,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,24042,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,38.455482,1,0.333333333,0.083333333
COWD420,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,25759,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,34.101937,1,0.333333333,0.083333333
COWD421,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,194906,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,32.95123,1,0.333333333,0.083333333
COWD422,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,588655,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,45.8793,1,0.333333333,0.083333333
COWD424,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,150093,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,39.141873,1,0.333333333,0.083333333
COWD426,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,166524,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,34.302175,1,0.333333333,0.083333333
COWD427,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,301502,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,54.475787,2,0.666666667,0.166666667
COWD430,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,225107,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,48.686637,1,0.333333333,0.083333333
COWD431,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,293798,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,47.271784,1,0.333333333,0.083333333
COWD432,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,111001,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,52.590571,2,0.666666667,0.166666667
COWD433,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,80594,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,54.819661,2,0.666666667,0.166666667
COWD434,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,138134,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,56.818449,2,0.666666667,0.166666667
COWD435,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,101492,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,54.502334,2,0.666666667,0.166666667
COWD436,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,214029,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,57.317667,2,0.666666667,0.166666667
COWD440,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,810447,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,48.814556,1,0.333333333,0.083333333
COWD441,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,780151,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,43.405937,1,0.333333333,0.083333333
COWD442,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,290933,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,40.44774,1,0.333333333,0.083333333
COWD443,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,3737,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,36.274618,1,0.333333333,0.083333333
COWD444,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,3503,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,35.690254,1,0.333333333,0.083333333
COWD445,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,373668,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,37.762386,1,0.333333333,0.083333333
COWD448,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,1475005,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,44.714223,1,0.333333333,0.083333333
COWD449,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,802190,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,45.185794,1,0.333333333,0.083333333
COWD450,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,16528,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,38.380657,1,0.333333333,0.083333333
COWD451,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,511110,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,46.610377,1,0.333333333,0.083333333
COWD452,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,145757,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,40.672329,1,0.333333333,0.083333333
COWD454,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,71424,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,40.891753,1,0.333333333,0.083333333
COWD455,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,309858,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,46.848769,1,0.333333333,0.083333333
COWD456,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,409340,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,46.92644,1,0.333333333,0.083333333
COWD457,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,85534,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,43.685944,1,0.333333333,0.083333333
COWD458,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,31509,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,44.215947,1,0.333333333,0.083333333
COWD459,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,64173,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,44.193951,1,0.333333333,0.083333333
COWD460,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,22651,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,41.945378,1,0.333333333,0.083333333
COWD461,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,260348,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,43.301247,1,0.333333333,0.083333333
COWD462,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,113145,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,43.869195,1,0.333333333,0.083333333
COWD464,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,101665,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,45.926703,1,0.333333333,0.083333333
COWD465,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,49673,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,46.213703,1,0.333333333,0.083333333
COWD466,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,140884,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,46.49445,1,0.333333333,0.083333333
COWD469,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,165891,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,48.096043,1,0.333333333,0.083333333
COWD470,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,17087,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,44.77456,1,0.333333333,0.083333333
COWD471,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,147156,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,48.85127,1,0.333333333,0.083333333
COWD472,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,1150379,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,56.229169,2,0.666666667,0.166666667
COWD473,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,2893,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,37.737144,1,0.333333333,0.083333333
COWD474,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,240904,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,44.336048,1,0.333333333,0.083333333
COWD477,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,448441,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,47.74673,1,0.333333333,0.083333333
COWD478,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,259626,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,49.604848,1,0.333333333,0.083333333
COWD480,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,664057,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,47.459789,1,0.333333333,0.083333333
COWD482,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,511748,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,52.755861,2,0.666666667,0.166666667
COWD484,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,197179,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,52.725522,2,0.666666667,0.166666667
COWD486,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,223569,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,51.738796,2,0.666666667,0.166666667
COWD490,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,325956,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,52.403634,2,0.666666667,0.166666667
COWD491,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,230165,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,55.096844,2,0.666666667,0.166666667
COWD492,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,858082,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,57.381736,2,0.666666667,0.166666667
COWD493,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,482958,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,58.104757,2,0.666666667,0.166666667
COWD494,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,270805,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,59.508055,2,0.666666667,0.166666667
COWD496,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,370825,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,61.967898,2,0.666666667,0.166666667
COWD497,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,156615,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,64.696342,2,0.666666667,0.166666667
COWD498,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,348457,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,66.8015,2,0.666666667,0.166666667
COWD499,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,553230,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,64.901533,2,0.666666667,0.166666667
COWD4100,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,65232,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,42.382352,2,0.666666667,0.166666667
COWD4101,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WD,WD4,3605,Landscape/seascape characteristics,Landscape,Percentage 5km buffer covered by protected areas,Percentage,55.498705,2,0.666666667,0.166666667
COWS501,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,352740,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS502,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,134720,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS504,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,19095,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS505,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,12972,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS507,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,58550,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS508,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,26140,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS509,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,102236,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS510,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,302763,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS511,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,21659,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS512,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,331661,Abiotic characteristics,Physical state,Drainage,Index (0-3),2,2,0.666666667,0.166666667
COWS501,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,352740,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS502,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,134720,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS504,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,19095,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS505,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,12972,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS507,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,58550,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS508,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,26140,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS509,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,102236,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS510,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,302763,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS511,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,21659,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS512,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,331661,Biotic characteristics,Compositional state,Invasive species,Presence(1)/Absence(0),0,1,1,0.125
COWS501,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,352740,Biotic characteristics,Compositional state,Average No. of Tree Species per Stand ,No. of species,33,3,1,0.125
COWS502,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,134720,Biotic characteristics,Compositional state,Average No. of Tree Species per Stand ,No. of species,7,0,0,0
COWS504,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,19095,Biotic characteristics,Compositional state,Average No. of Tree Species per Stand ,No. of species,3,0,0,0
COWS505,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,12972,Biotic characteristics,Compositional state,Average No. of Tree Species per Stand ,No. of species,5,0,0,0
COWS507,C,Commercial forestry,Terrestrial,T7,T7.3,Plantations,W,WS,WS5,58550,Biotic characteristics,Compositional state,Average No. of Tree Species per Stand ,No. of species,8,1,0.333333333,0.041666667
